Review_ID,StrataRank,Strata,Title,Year,Journal,Authors,Citations,DOI,KeyTerms,CitesMackenzie
1315,265,2016-2019,From the ground up: microhabitat use within a landscape context frames the spatiotemporal scale of settlement and vacancy dynamics in an endemic habitat specialist,2019,LANDSCAPE ECOLOGY,"Walkup, Danielle K.; Ryberg, Wade A.; Fitzgerald, Lee A.; Hibbitts, Toby J.",3,10.1007/s10980-019-00909-5,FALSE,TRUE
166,266,2016-2019,Multi-season occupancy models identify biotic and abiotic factors influencing a recovering Arctic Peregrine Falcon <i>Falco peregrinus tundrius</i> population,2016,IBIS,"Bruggeman, Jason E.; Swem, Ted; Andersen, David E.; Kennedy, Patricia L.; Nigro, Debora",21,10.1111/ibi.12313,TRUE,FALSE
806,267,2016-2019,Forest management bolsters native snake populations in urban parks,2016,BIOLOGICAL CONSERVATION,"Bonnet, X.; Lecq, S.; Lassay, J. L.; Ballouard, J. M.; Barbraud, C.; Souchet, J.; Mullin, S. J.; Provost, G.",28,10.1016/j.biocon.2015.11.001,FALSE,TRUE
211,268,2016-2019,Producing Diversity: Agroforests Sustain Avian Richness and Abundance in India's Western Ghats,2016,FRONTIERS IN ECOLOGY AND EVOLUTION,"Karanth, Krithi K.; Sankararaman, Vishnupriya; Dalvi, Shashank; Srivathsa, Arjun; Parameshwaran, Ravishankar; Sharma, Sushma; Robbins, Paul; Chhatre, Ashwini",17,10.3389/fevo.2016.00111,TRUE,FALSE
1131,269,2016-2019,Disentangling the drivers of invasion spread in a vector-borne tree disease,2018,JOURNAL OF ANIMAL ECOLOGY,"Osada, Yutaka; Yamakita, Takehisa; Shoda-Kagaya, Etsuko; Liebhold, Andrew M.; Yamanaka, Takehiko",8,10.1111/1365-2656.12884,FALSE,TRUE
1370,270,2016-2019,Effect of Revisitation Surveys on Detection of Wetland Birds with Different Diel Vocalization Patterns,2016,JOURNAL OF FISH AND WILDLIFE MANAGEMENT,"La, Van T.; Nudds, Thomas D.",2,10.3996/082015-JFWM-077,FALSE,TRUE
856,271,2016-2019,Ruffed grouse population declines after introduction of West Nile virus,2018,JOURNAL OF WILDLIFE MANAGEMENT,"Stauffer, Glenn E.; Miller, David A. W.; Williams, Lisa M.; Brown, Justin",23,10.1002/jwmg.21347,FALSE,TRUE
1192,272,2016-2019,Long-Term Data Suggest Potential Interactions of Introduced Walleye and Smallmouth Bass on Native Sauger in Four Missouri River Impoundments,2019,JOURNAL OF FISH AND WILDLIFE MANAGEMENT,"Fincel, Mark J.; Kludt, Nicholas B.; Meyer, Hilary A.; Weber, Michael; Longhenry, Chris M.",6,10.3996/122018-JFWM-115,FALSE,TRUE
234,273,2016-2019,Value of protected areas to avian persistence across 20 years of climate and land-use change,2019,CONSERVATION BIOLOGY,"Peach, Michelle A.; Cohen, Jonathan B.; Frair, Jacqueline L.; Zuckerberg, Benjamin; Sullivan, Patrick; Porter, William F.; Lang, Corey",15,10.1111/cobi.13205,TRUE,FALSE
894,274,2016-2019,Multi-season occupancy models identify biotic and abiotic factors influencing a recovering Arctic Peregrine Falcon <i>Falco peregrinus tundrius</i> population,2016,IBIS,"Bruggeman, Jason E.; Swem, Ted; Andersen, David E.; Kennedy, Patricia L.; Nigro, Debora",20,10.1111/ibi.12313,FALSE,TRUE
1283,275,2016-2019,Detection and vocalisations of three owl species (Strigiformes) in temperate rainforests of southern Chile,2018,NEW ZEALAND JOURNAL OF ZOOLOGY,"Norambuena, Heraldo V.; Munoz-Pedreros, Andres",4,10.1080/03014223.2017.1395749,FALSE,TRUE
540,276,2016-2019,Testing for complex drivers of resource utilisation: A case-study of roost dynamics in bats,2017,BASIC AND APPLIED ECOLOGY,"Culina, Antica; Linton, Danielle M.; Macdonald, David W.",1,10.1016/j.baae.2017.10.001,TRUE,FALSE
270,277,2016-2019,When and where to move: Dynamic occupancy models explain the range dynamics of a food nomadic bird under climate and land cover change,2018,GLOBAL CHANGE BIOLOGY,"Kalle, Riddhika; Ramesh, Tharmalingam; Downs, Colleen T.",13,10.1111/gcb.13861,TRUE,TRUE
81,278,2016-2019,Meta-analysis of California Spotted Owl (<i>Strix occidentalis occidentalis</i>) territory occupancy in the Sierra Nevada: Habitat associations and their implications for forest management,2016,CONDOR,"Tempel, Douglas J.; Keane, John J.; Gutierrez, R. J.; Wolfe, Jared D.; Jones, Gavin M.; Koltunov, Alexander; Ramirez, Carlos M.; Berigan, William J.; Gallagher, Claire V.; Munton, Thomas E.; Shaklee, Paula A.; Whitmore, Sheila A.; Peery, M. Zachariah",42,10.1650/CONDOR-16-66.1,TRUE,TRUE
1274,279,2016-2019,How many birds breed in Switzerland? An overview of the methods applied for estimating population sizes,2019,BIRD STUDY,"Strebel, Nicolas; Schmid, Hans; Kery, Marc; Sattler, Thomas; Knaus, Peter",4,10.1080/00063657.2020.1732865,FALSE,TRUE
73,280,2016-2019,Gradual changes in range size accompany long-term trends in species richness,2017,ECOLOGY LETTERS,"Batt, Ryan D.; Morley, James W.; Selden, Rebecca L.; Tingley, Morgan W.; Pinsky, Malin L.",45,10.1111/ele.12812,TRUE,FALSE
539,281,2016-2019,Persistence-Based Area Prioritization for Conservation: Applying Occupancy and Habitat Threats and Risks Analyses,2018,JOURNAL OF FISH AND WILDLIFE MANAGEMENT,"Yirka, Liani M.; Collazo, Jaime A.; Williams, Steven G.; Cobb, David T.",1,10.3996/112017-JFWM-089,TRUE,FALSE
1082,282,2016-2019,Landscape disturbance and sporadic hybridization complicate field identification of chipmunks,2017,JOURNAL OF WILDLIFE MANAGEMENT,"Frare, Christina F.; Matocq, Marjorie D.; Feldman, Chris R.; White, Angela M.; Manley, Patricia N.; Jermstad, Kathleen D.; Hekkala, Evon R.",10,10.1002/jwmg.21193,FALSE,TRUE
424,283,2016-2019,"Implementation of an occupancy-based monitoring protocol for a widespread and cryptic species, the New England cottontail (<i>Sylvilagus transitionalis</i>)",2019,WILDLIFE RESEARCH,"Shea, Colin P.; Eaton, Mitchell J.; MacKenzie, Darryl I.",5,10.1071/WR18058,TRUE,TRUE
716,284,2016-2019,Management Decision Making for Fisher Populations Informed by Occupancy Modeling,2016,JOURNAL OF WILDLIFE MANAGEMENT,"Fuller, Angela K.; Linden, Daniel W.; Royle, J. Andrew",50,10.1002/jwmg.21077,FALSE,TRUE
873,285,2016-2019,Assessing changes in distribution of the Endangered snow leopard <i>Panthera uncia</i> and its wild prey over 2 decades in the Indian Himalaya through interview-based occupancy surveys,2019,ORYX,"Ghoshal, Abhishek; Bhatnagar, Yash Veer; Pandav, Bivash; Sharma, Koustubh; Mishra, Charudutt; Raghunath, R.; Suryawanshi, Kulbhushansingh R.",21,10.1017/S0030605317001107,FALSE,TRUE
304,286,2016-2019,Activity center selection by northern spotted owls,2019,JOURNAL OF WILDLIFE MANAGEMENT,"Sovern, Stan G.; Lesmeister, Damon B.; Dugger, Katie M.; Pruett, M. Shane; Davis, Raymond J.; Jenkins, Julianna M.",11,10.1002/jwmg.21632,TRUE,FALSE
878,287,2016-2019,Ordovician reef and mound evolution: the Baltoscandian picture,2017,GEOLOGICAL MAGAZINE,"Kroger, Bjorn; Hints, Linda; Lehnert, Oliver",21,10.1017/S0016756816000303,FALSE,TRUE
250,288,2016-2019,Two-species occupancy modelling accounting for species misidentification and non-detection,2018,METHODS IN ECOLOGY AND EVOLUTION,"Chambert, Thierry; Grant, Evan H. Campbell; Miller, David A. W.; Nichols, James D.; Mulder, Kevin P.; Brand, Adrianne B.",14,10.1111/2041-210X.12985,TRUE,TRUE
702,289,2016-2019,Seasonal variation in environmental DNA detection in sediment and water samples,2018,PLOS ONE,"Buxton, Andrew S.; Groombridge, Jim J.; Griffiths, Richard A.",58,10.1371/journal.pone.0191737,FALSE,TRUE
408,290,2016-2019,"Does variation between dry and wet seasons affect tropical forest mammals' occupancy and detectability by camera traps? Case study from the Udzungwa Mountains, Tanzania",2017,AFRICAN JOURNAL OF ECOLOGY,"Martin, Emanuel H.; Ndibalema, Vedasto G.; Rovero, Francesco",6,10.1111/aje.12312,TRUE,TRUE
1319,291,2016-2019,Nesting habitat selection and distribution of an avian top predator in the Canadian Arctic,2018,ARCTIC SCIENCE,"Peck, Kristen; Franke, Alastair; Lecomte, Nicolas; Bety, Joel",3,10.1139/as-2017-0048,FALSE,TRUE
441,292,2016-2019,The power to detect regional declines in common bird populations using continental monitoring data,2019,ECOLOGICAL APPLICATIONS,"Baker, D. J.; Clarke, R. H.; McGeoch, M. A.",4,10.1002/eap.1918,TRUE,FALSE
715,293,2016-2019,Integrating count and detection-nondetection data to model population dynamics,2017,ECOLOGY,"Zipkin, Elise F.; Rossman, Sam; Yackulic, Charles B.; Wiens, J. David; Thorson, James T.; Davis, Raymond J.; Grant, Evan H. Campbell",50,10.1002/ecy.1831,FALSE,TRUE
1421,294,2016-2019,"Patch-occupancy survey of elephant (<i>Loxodonta africana</i>) surrounding Livingstone, Zambia",2017,KOEDOE,"Youldon, David A.; Abell, Jackie; Briffitt, Joanne S.; Chama, Lackson; Channings, Michaela D.; Kilundo, Anastasia; Larsen, Christine K.; Sakala, Dabwiso; Schulte, Bruce A.",1,10.4102/koedoe.v59i1.1372,FALSE,TRUE
288,295,2016-2019,Amphibian dynamics in constructed ponds on a wildlife refuge: developing expected responses to hydrological restoration,2017,HYDROBIOLOGIA,"Hossack, Blake R.",12,10.1007/s10750-016-2979-0,TRUE,FALSE
1054,296,2016-2019,"Habitat occupancy by <i>Artibeus planirostris</i> bats in the Pantanal wetland, Brazil",2018,MAMMALIAN BIOLOGY,"Silveira, Mauricio; Tomas, Walfrido Moraes; Fischer, Erich; Bordignon, Marcelo Oscar",11,10.1016/j.mambio.2018.03.003,FALSE,TRUE
221,297,2016-2019,Statistical power of dynamic occupancy models to identify temporal change: Informing the North American Bat Monitoring Program,2019,ECOLOGICAL INDICATORS,"Banner, Katharine M.; Irvine, Kathryn M.; Rodhouse, Thomas J.; Donner, Deahn; Litt, Andrea R.",16,10.1016/j.ecolind.2019.05.047,TRUE,TRUE
267,298,2016-2019,Colonization and extinction rates estimated from temporal dynamics of ecological communities: The island r package,2019,METHODS IN ECOLOGY AND EVOLUTION,"Ontiveros, Vicente J.; Capitan, Jose A.; Arthur, Rohan; Casamayor, Emilio O.; Alonso, David",13,10.1111/2041-210X.13176,TRUE,TRUE
1322,299,2016-2019,Bird Response to Intercropping Switchgrass Within a Loblolly Pine Plantation,2017,WILDLIFE SOCIETY BULLETIN,"Marshall, Craig; Riffell, Samuel K.; Miller, Darren A.; Hill, JoVonn G.; Evans, Kristine O.; Rush, Scott A.",3,10.1002/wsb.839,FALSE,TRUE
133,300,2016-2019,Advances in population ecology and species interactions in mammals,2019,JOURNAL OF MAMMALOGY,"Kelt, Douglas A.; Heske, Edward J.; Lambin, Xavier; Oli, Madan K.; Orrock, John L.; Ozgul, Arpat; Pauli, Jonathan N.; Prugh, Laura R.; Sollmann, Rahel; Sommer, Stefan",26,10.1093/jmammal/gyz017,TRUE,TRUE
1316,301,2016-2019,"Removal pattern mitigates negative, short-term effects of stepwise Russian olive eradication on breeding birds",2019,ECOSPHERE,"Valente, Jonathon J.; McCune, Kelsey B.; Tamulonis, Rachel A.; Neipert, Elizabeth S.; Fischer, Richard A.",3,10.1002/ecs2.2756,FALSE,TRUE
1102,302,2016-2019,"Historical knowledge, richness and relative representativeness of the avifauna of the largest native urban rainforest in the world",2017,ZOOLOGIA,"Tonetti, Vinicius R.; Rego, Marco A.; De Luca, Andre C.; Develey, Pedro F.; Schunck, Fabio; Silveira, Luis F.",9,10.3897/zoologia.34,FALSE,TRUE
206,303,2016-2019,"Dynamic occupancy modelling reveals a hierarchy of competition among fishers, grey foxes and ringtails",2018,JOURNAL OF ANIMAL ECOLOGY,"Green, David S.; Matthews, Sean M.; Swiers, Robert C.; Callas, Richard L.; Yaeger, J. Scott; Farber, Stuart L.; Schwartz, Michael K.; Powell, Roger A.",17,10.1111/1365-2656.12791,TRUE,TRUE
361,304,2016-2019,Landscape Context Affects Use of Restored Grasslands by Mammals in a Dynamic Agroecosystem,2017,AMERICAN MIDLAND NATURALIST,"Berry, Brian; Schooley, Robert L.; Ward, Michael P.",8,NA,TRUE,FALSE
382,305,2016-2019,"OCCUPANCY AND DETECTION OF AN ENDEMIC HABITAT SPECIALIST, THE DUNES SAGEBRUSH LIZARD (<i>SCELOPORUS ARENICOLUS</i>)",2018,HERPETOLOGICAL CONSERVATION AND BIOLOGY,"Walkup, Danielle K.; Riberg, Wide A.; Fitzgerald, Lee A.; Hibbitts, Toby J.",7,NA,TRUE,TRUE
135,306,2016-2019,Manipulating waterbody hydroperiod affects movement behaviour and occupancy dynamics in an amphibian,2017,FRESHWATER BIOLOGY,"Tournier, Emilie; Besnard, Aurelien; Tournier, Virginia; Cayuela, Hugo",26,10.1111/fwb.12988,TRUE,TRUE
502,307,2016-2019,Distributional shifts in a biodiversity hotspot,2018,BIOLOGICAL CONSERVATION,"Beaudrot, Lydia; Acevedo, Miguel; Lessard, Jean-Philippe; Sheil, Douglas; Larney, Eileen; Wright, Patricia; Ahumada, Jorge",2,10.1016/j.biocon.2018.10.016,TRUE,TRUE
506,308,2016-2019,A joint model of species interaction dynamics for multistate processes incorporating imperfect detection,2016,ECOSPHERE,"Jones, Jay E.; Kroll, Andrew J.",2,10.1002/ecs2.1477,TRUE,FALSE
703,309,2016-2019,Climate change surpasses land-use change in the contracting range boundary of a winter-adapted mammal,2016,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,"Sultaire, Sean M.; Pauli, Jonathan N.; Martin, Karl J.; Meyer, Michael W.; Notaro, Michael; Zuckerberg, Benjamin",58,10.1098/rspb.2015.3104,FALSE,TRUE
709,310,2016-2019,"Effectiveness of Protected Areas for biodiversity conservation: Mammal occupancy patterns in the Iguacu National Park, Brazil",2018,JOURNAL FOR NATURE CONSERVATION,"da Silva, Marina Xavier; Paviolo, Agustin; Tambosi, Leandro Reverberi; Pardini, Renata",52,10.1016/j.jnc.2017.11.001,FALSE,TRUE
139,311,2016-2019,Surviving with a resident despot: do revegetated patches act as refuges from the effects of the noisy miner (<i>Manorina melanocephala</i>) in a highly fragmented landscape?,2016,DIVERSITY AND DISTRIBUTIONS,"Mortelliti, Alessio; Ikin, Karen; Tulloch, Ayesha I. T.; Cunningham, Ross; Stein, John; Michael, Damian; Lindenmayer, David B.",25,10.1111/ddi.12444,TRUE,TRUE
826,312,2016-2019,Validating the performance of occupancy models for estimating habitat use and predicting the distribution of highly-mobile species: A case study using the American black bear,2019,BIOLOGICAL CONSERVATION,"Gould, Matthew J.; Gould, William R.; Cain, James W., III; Roemer, Gary W.",26,10.1016/j.biocon.2019.03.010,FALSE,TRUE
1371,313,2016-2019,Reassessing the Conservation Status of an Island Endemic Frog,2016,JOURNAL OF HERPETOLOGY,"Lehtinen, Richard M.; Calkins, Travis L.; Novick, Aaron M.; McQuigg, Jessica L.",2,10.1670/14-161,FALSE,TRUE
1284,314,2016-2019,Relations between Environmental Attributes and Contemporary Occupancy of Threatened Giant Gartersnakes (<i>Thamnophis gigas</i>),2017,JOURNAL OF HERPETOLOGY,"Hansen, Eric C.; Scherer, Rick D.; Fleishman, Erica; Dickson, Brett G.; Krolick, Dave",4,10.1670/16-143,FALSE,TRUE
190,315,2016-2019,Multistate occupancy modeling improves understanding of amphibian breeding dynamics in the Greater Yellowstone Area,2019,ECOLOGICAL APPLICATIONS,"Gould, William R.; Ray, Andrew M.; Bailey, Larissa L.; Thoma, David; Daley, Rob; Legg, Kristin",18,10.1002/eap.1825,TRUE,FALSE
1052,316,2016-2019,Detecting tropical wildlife declines through camera-trap monitoring: an evaluation of the Tropical Ecology Assessment and Monitoring protocol,2019,ORYX,"Beaudrot, Lydia; Ahumada, Jorge; O'Brien, Timothy G.; Jansen, Patrick A.",11,10.1017/S0030605318000546,FALSE,TRUE
815,317,2016-2019,Effects of past and present livestock grazing on herpetofauna in a landscape-scale experiment,2017,CONSERVATION BIOLOGY,"Kay, Geoffrey M.; Mortelliti, Alessio; Tulloch, Ayesha; Barton, Philip; Florance, Daniel; Cunningham, Saul A.; Lindenmayer, David B.",27,10.1111/cobi.12779,FALSE,TRUE
121,318,2016-2019,Cross-scale occupancy dynamics of a postfire specialist in response to variation across a fire regime,2018,JOURNAL OF ANIMAL ECOLOGY,"Tingley, Morgan W.; Stillman, Andrew N.; Wilkerson, Robert L.; Howell, Christine A.; Sawyer, Sarah C.; Siegel, Rodney B.",29,10.1111/1365-2656.12851,TRUE,TRUE
1196,319,2016-2019,"EFFECTS OF VEGETATION DENSITY ON HABITAT SUITABILITY FOR THE ENDANGERED GREEN AND GOLDEN BELL FROG, LITORIA AUREA",2018,HERPETOLOGICAL CONSERVATION AND BIOLOGY,"Fardell, Loren; Valdez, Jose; Klop-Toker, Kaya; Stockwell, Michelle; Clulow, Simon; Clulow, John; Mahony, Michael",6,NA,FALSE,TRUE
627,320,2016-2019,A gentle introduction to camera-trap data analysis,2018,AFRICAN JOURNAL OF ECOLOGY,"Sollmann, Rahel",126,10.1111/aje.12557,FALSE,TRUE
877,321,2016-2019,Seventy years of stream-fish collections reveal invasions and native range contractions in an Appalachian (USA) watershed,2018,DIVERSITY AND DISTRIBUTIONS,"Buckwalter, Joseph D.; Frimpong, Emmanuel A.; Angermeier, Paul L.; Barney, Jacob N.",21,10.1111/ddi.12671,FALSE,TRUE
835,322,2016-2019,Trophic interactions mediate the response of predator populations to habitat change,2019,BIOLOGICAL CONSERVATION,"Hobart, Brendan K.; Jones, Gavin M.; Roberts, Kevin N.; Dotters, Brian P.; Whitmore, Sheila A.; Berigan, William J.; Raphael, Martin G.; Keane, John J.; Gutierrez, R. J.; Peery, M. Zachariah",25,10.1016/j.biocon.2019.108217,FALSE,TRUE
142,323,2016-2019,Biodiversity loss in deforestation frontiers: Linking occupancy modelling and physiological stress indicators to understand local extinctions,2019,BIOLOGICAL CONSERVATION,"Semper-Pascual, Asuncion; Decarre, Julieta; Baumann, Matthias; Busso, Juan M.; Camino, Micaela; Gomez-Valencia, Bibiana; Kuemmerle, Tobias",24,10.1016/j.biocon.2019.05.050,TRUE,FALSE
1080,324,2016-2019,Using landscape habitat associations to prioritize areas of conservation action for terrestrial birds,2017,PLOS ONE,"Harms, Tyler M.; Murphy, Kevin T.; Lyu, Xiaodan; Patterson, Shane S.; Kinkead, Karen E.; Dinsmore, Stephen J.; Frese, Paul W.",10,10.1371/journal.pone.0173041,FALSE,TRUE
233,325,2016-2019,Not all surveillance data are created equal-A multi-method dynamic occupancy approach to determine rabies elimination from wildlife,2019,JOURNAL OF APPLIED ECOLOGY,"Davis, Amy J.; Kirby, Jordona D.; Chipman, Richard B.; Nelson, Kathleen M.; Xifara, Tatiana; Webb, Colleen T.; Wallace, Ryan; Gilbert, Amy T.; Pepin, Kim M.",15,10.1111/1365-2664.13477,TRUE,FALSE
290,326,2016-2019,Occupancy dynamics in human-modified landscapes in a tropical island: implications for conservation design,2016,DIVERSITY AND DISTRIBUTIONS,"Irizarry, Julissa I.; Collazo, Jaime A.; Dinsmore, Stephen J.",12,10.1111/ddi.12415,TRUE,TRUE
971,327,2016-2019,"Modeling competition, niche, and coexistence between an invasive and a native species in a two-species metapopulation",2019,ECOLOGY,"Dubart, Maxime; Pantel, Jelena H.; Pointier, Jean-Pierre; Jarne, Philippe; David, Patrice",15,10.1002/ecy.2700,FALSE,TRUE
670,328,2016-2019,Quantifying climate sensitivity and climate-driven change in North American amphibian communities,2018,NATURE COMMUNICATIONS,"Miller, David A. W.; Grant, Evan H. Campbell; Muths, Erin; Amburgey, Staci M.; Adams, Michael J.; Joseph, Maxwell B.; Waddle, J. Hardin; Johnson, Pieter T. J.; Ryan, Maureen E.; Schmidt, Benedikt R.; Calhoun, Daniel L.; Davis, Courtney L.; Fisher, Robert N.; Green, David M.; Hossack, Blake R.; Rittenhouse, Tracy A. G.; Walls, Susan C.; Bailey, Larissa L.; Cruickshank, Sam S.; Fellers, Gary M.; Gorman, Thomas A.; Haas, Carola A.; Hughson, Ward; Pilliod, David S.; Price, Steven J.; Ray, Andrew M.; Sadinski, Walt; Saenz, Daniel; Barichivich, William J.; Brand, Adrianne; Brehme, Cheryl S.; Dagit, Rosi; Delaney, Katy S.; Glorioso, Brad M.; Kats, Lee B.; Kleeman, Patrick M.; Pearl, Christopher A.; Rochester, Carlton J.; Riley, Seth P. D.; Roth, Mark; Sigafus, Brent H.",79,10.1038/s41467-018-06157-6,FALSE,TRUE
